global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_19	aroma_motion_21	aroma_motion_22	aroma_motion_23	aroma_motion_25	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_38	aroma_motion_39	aroma_motion_41	aroma_motion_42	aroma_motion_44	aroma_motion_45	aroma_motion_46	aroma_motion_47	aroma_motion_51	aroma_motion_53	aroma_motion_55	aroma_motion_56	aroma_motion_59	aroma_motion_64	aroma_motion_65	aroma_motion_67
10040.445873831286	3.6680396544579703	13.454514906676149	100810553.34533568	6992.654027517972	-65.71028989693332	4317.842198339017	48897210.34856332	8294.482732741008	3.6079487299903117	68798443.80373873	13.017294038238704	8201.26385859801	11103.710611201152	0.958565	24.844246	0.14718701499999992	0.08761729999999998	-0.0026344009	-0.0082124954	0.023963434900000004	0.0123769781	-0.044228629500000005	0.0130897631	-0.016244181899999998	-0.0031919385	-0.0236324523	-0.0061830686	-0.0166764002	0.0420349173	-0.011996028300000001	0.00755583	0.0031539456	0.007429324599999999	0.033849726600000005	0.012639651399999998	0.0572539324	-0.006263883499999999	-0.0172196922	0.0423163733	0.001659903	0.0150378366	0.006163585300000001	0.0066997653	-0.03566773	-0.0131233554	-0.0448817748	0.0361791883	-0.0237754328	-0.062886229	-0.046864924800000006	0.0102426677	0.0583705553	0.198223	-0.009842999999999965	0.039292357729000006	9.688464899999928e-05	-0.129225	-0.0782534	0.00612359461156	0.016699100625	-0.329833	-0.004535999999999985	0.108789807889	2.057529599999986e-05	-0.00638062	0.0005240599999999998	4.07123115844e-05	2.746388835999998e-07	-0.00424197	0.0004427499999999996	1.9602756249999962e-07	1.79943094809e-05	3.77497e-05	-0.0001242823	1.5446090093290002e-08	1.4250398500899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8274550486	-0.5477572298	0.5370386209	-0.5254050086	-0.3402821108	0.437846371	0.9753159202	0.8834378423	-1.177857087	0.5166218299	-0.3302619718	0.3101175049	0.2554700158	-0.9944695895	0.5828775201	-1.064644403	1.451567531	0.6583859238	1.039596413	-1.519551179	-0.7947026788	0.6357872854	-0.395315953	0.3308024838	-0.75360954	0.0514937838	0.9643791554	-0.502165781	0.8331474779	0.5038098781	0.6165029079	-0.01320337403	0.5715771903	-0.5541998008	0.2752279984	-0.9888775331	1.629065214
10051.725230610537	11.27935677925052	127.22388935362468	101037180.11169244	6981.28642853213	-11.36759898584205	129.22230670291722	48738360.19720691	8289.57210617889	-4.9106265621176135	68717005.70353912	24.11425323257505	8197.811016518677	11099.235957435625	0.959124	24.858732	0.27214855400000004	0.16112200000000002	-0.0048933637	-0.0012784454	0.006354219699999999	0.016111988400000003	-0.0123022484	-0.07266974400000001	0.0010573035	0.0071547488	0.025794328999999998	-0.0085837483	-0.0123932573	0.0044495252	-0.028138437000000002	-0.028585326499999997	0.0436490404	-0.0006936883	0.0003498771	0.0026542453000000005	-0.0124883875	-0.0084504776	-0.0128072184	-0.0046741521000000005	0.0540666188	0.02458375	0.0243960062	-0.0053726146	0.0015804579999999999	-0.0013587470999999998	0.0201237292	0.0358310494	-0.0245538015	-0.06314702929999999	-0.045696949199999996	0.0123094045	0.0593910994	0.210391	0.012167999999999984	0.044264372881	0.00014806022399999958	-0.0008356110000000001	0.128389389	0.01648383520779332	6.982457433210001e-07	-0.25389	0.07594299999999997	0.0644601321	0.0057673392489999975	-0.00723962	-0.0008590000000000004	5.241209774440001e-05	7.378810000000007e-07	-0.00406158	0.0001803899999999999	3.254055209999996e-08	1.6496432096400008e-05	0.000111323	7.35733e-05	5.41303047289e-09	1.2392810328999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6886762079	-0.3912164673	0.5665020889	-0.4271638111	-0.220328724	0.4136106755	0.8260533616	0.8405237083	-1.135269027	0.3515267691	-0.03236272851	0.23430558	0.1762775892	-1.220410002	0.8826181813	-0.4744863489	1.548030091	0.5996354484	0.9007073684	-1.677181251	-0.7081551331	0.1790970591	-1.826454029	0.7693868112	0.5039477915	0.2875087708	0.4464702798	-0.5338315242	0.9226137816	-0.06288093343	0.1916918389	0.2503198426	0.4501620639	-1.360343648	-1.589254783	-1.559378549	0.4746578474
10049.547356822515	-2.177873788021316	4.743134236550316	100993402.07701841	7084.489138607688	103.20271007555765	10650.799366939611	50189986.355050296	8291.290117288127	1.7180111092366133	68745491.80903976	2.9515621714604183	8201.264343174897	11155.224103690562	0.8778329999999999	22.751823	0.07708524900000005	0.0380626	-0.0047634503	-0.0035791346	0.004125946	0.0134774833	0.0390075525	-0.0096513902	0.056938650099999995	0.0158836292	0.0032625221000000004	-0.0074088502	-0.0096769578	-0.0297130911	-0.053419641	0.021371714	-0.023596722400000002	-0.0112729622	0.0011109304	-0.0022274764	-0.0001218531	-0.0070712345	-0.0083577712	-0.0389507796	-0.0265815142	0.050423534299999996	-0.0003227685	-0.007528724899999999	-0.003709187	0.0089250152	0.009562039599999999	0.0354813883	-0.025327997799999998	-0.06338368679999999	-0.0444979145	0.0143630693	0.060320825099999996	0.21500100000000005	0.004610000000000032	0.04622543000100001	2.1252100000000284e-05	-0.00711521	-0.006279599	3.9433363600801005e-05	5.06262133441e-05	-0.280994	-0.027104000000000017	0.07895762803600001	0.0007346268160000009	-0.00707697	0.00016265000000000032	5.00835043809e-05	2.6455022500000096e-08	-0.00369529	0.0003662900000000005	1.3416836410000032e-07	1.36551681841e-05	-0.00014157	-0.000252893	6.395486944899997e-08	2.00420649e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6724642161	-0.3243109085	0.6195369205	-0.2039552961	-0.2079725107	0.3649471114	1.030415347	0.8128669671	-1.30223709	0.2912183776	0.1207249161	0.3052884921	0.2462707641	-1.218183133	0.9643237233	-0.9585967687	1.391486785	0.5958375336	0.8340671788	-1.54112801	-0.5913925318	-0.9084306024	0.3242246091	0.7855459254	1.070296874	0.6145632162	0.4207964074	-0.5214696138	1.170450286	0.1948852494	-0.2468116325	-0.2686858905	-0.007632971554	0.2677769647	-0.7212005048	-0.4693074705	0.06976529315
10060.146641518992	10.599284696476387	112.34483607695856	101206550.44886585	7058.353570642606	-26.135567965081464	683.0679128573925	49820355.12820323	8297.349676579559	6.05955929143238	68846011.6554349	36.718258806384476	8205.526240660376	11137.086783086364	0.937756	24.304897	0.19395009	0.105183	-0.0057079335999999994	-0.0126550273	0.0251182242	0.0087038799	-0.0002008097	0.041802001	-0.0008469314999999999	-0.0018963062	0.007949942199999999	-0.0033791106	-0.0173409209	0.027968311099999997	-0.0211667459	0.034343242999999996	-0.0166232586	-0.0052127514	0.0328151332	0.0328141694	0.0361008609	-0.0032940798	-0.0175346214	0.024045295	-0.037699080499999996	0.0261322477	0.0047115374	-0.0049742389000000005	-0.0318971065	-0.0289679054	-0.007725405	0.0351302199	-0.0260978903	-0.0635961111	-0.0432686357	0.016401481000000002	0.0611583107	0.203859	-0.01114200000000004	0.041558491880999984	0.0001241441640000009	-0.08780119999999997	-0.08068598999999997	0.0065102289822800965	0.007709050721439996	-0.306155	-0.02516099999999999	0.093730884025	0.0006330759209999994	-0.00608206	0.00099491	3.69914538436e-05	9.898459080999998e-07	-0.00409559	-0.0004002999999999997	1.6024008999999973e-07	1.6773857448099993e-05	-0.000285582	-0.000144012	2.0739456144e-08	8.155707872400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8754351536	-0.4812122324	0.6024349448	-0.5098885982	-0.2716352739	0.4430406993	0.9569851275	0.8476241974	-1.198294535	0.1769614189	-0.1122816457	0.2451879784	0.4136617282	-1.162874786	0.9664911837	-1.53825409	1.59486453	0.4990828159	0.7918153598	-1.447257342	-0.64114257	0.04173604184	0.5729595849	0.3396144505	-0.8574285081	0.704829672	0.640755813	-0.3559850207	1.062394292	0.6593954072	0.7260291132	0.223742075	0.5375612045	-0.3251247074	0.4434760241	0.07901195062	1.049216167
10068.943704432037	8.797062913045009	77.38831589607197	101383627.32302156	6979.220376457966	-79.13319418464016	6262.062421863969	48709517.06316608	8300.500408737886	3.1507321583267185	68898307.0354578	9.927113133514142	8207.593989394409	11166.578273423089	1.044025	27.059208	0.301303425	0.169098	-0.0086017345	-0.0032265296000000003	0.0040598687	0.0178254923	-0.0502422314	-0.038624503	-0.04954405940000002	0.0025337425	0.0175323232	-0.0004167668	-0.0101030318	0.0523410641	-0.0248569179	-0.0220916171	0.0501195635	0.0198722026	0.007197323	-0.0032116752000000003	0.028063185299999998	-0.0005794572	-0.010650389599999999	0.0505061047	0.05225973	0.024582261400000003	0.0314513874	0.013674290300000001	-0.0063110679	-0.0029004566	-0.0355818674	0.0347775591	-0.026863348	-0.0637842209	-0.0420099483	0.0184224751	0.0619022754	0.211011	0.00715200000000002	0.044525642121	5.115110400000028e-05	0.026268	0.11406919999999995	0.013011782388639993	0.0006900078239999999	-0.224483	0.08167200000000002	0.050392617288999984	0.006670315584000003	-0.00756636	-0.0014843	5.724980364960001e-05	2.2031464900000004e-06	-0.00388768	0.00020790999999999952	4.32265680999998e-08	1.5114055782400003e-05	-9.5875e-06	0.0002759945	7.617296403025e-08	9.192015625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6563360549	-0.3295028062	0.4872051945	-0.4358623617	-0.2184780308	0.4476634662	0.8852186269	0.8539642039	-1.146336173	0.1300276516	0.09157739955	0.2950579334	0.341229979	-1.106405278	0.976073869	-0.4607714659	1.382012513	0.6959854647	1.09076288	-1.66074011	-0.770905871	1.110083564	-1.469237905	0.6522831692	-0.7870320468	0.7413720469	0.07748672446	-0.4412517497	0.9784471966	-0.09303417151	0.1288697651	-0.1718524902	0.1881139927	-0.396661504	0.3288568427	-1.696529641	1.738159542
10067.004566663358	-1.9391377686788476	3.760255285916779	101344580.94522092	7065.569313013499	86.34893655553242	7456.138844271362	49922269.71699804	8299.417480708338	-1.0829280295474746	68880330.51908714	1.1727331171795758	8209.131283756002	11229.723292902825	0.831333	21.546633	0.15178267500000006	0.0753028	-0.0093583852	-0.0068404287	0.008971373000000001	0.013871348200000001	0.0181020173	-0.0458304108	0.033792517599999995	-0.0134463229	0.0111126199	-0.0005147799	-0.0004751831	-0.0340074494	-0.053487947	-0.0019591792	0.016623213	-0.0021340645	0.0084313534	0.0008851755	-0.00230064	-0.0005067146	-0.00010709780000000001	-0.0386052712	0.0187452694	0.043623110199999995	0.0246716675	0.0008624723	-0.008907178299999999	0.0029975565000000003	0.0085826838	0.0344234208	-0.027624241	-0.0639479444	-0.0407227078	0.0204239053	0.0625515817	0.212216	0.001204999999999984	0.045035630656000004	1.4520249999999613e-06	-0.0128721	-0.039140100000000004	0.0015319474280099995	0.00016569095840999998	-0.266726	-0.04224300000000003	0.07114275907600001	0.0017844710490000023	-0.00702333	0.0005430299999999999	4.932716428890001e-05	2.948815808999999e-07	-0.0032843000000000004	0.0006033799999999997	3.640674243999997e-07	1.0786626490000004e-05	-0.000247069	-0.0002374815	5.639746284224999e-08	6.104309076099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6634943894	-0.2682716716	0.4488645709	-0.2939212995	-0.1933589943	0.4617921524	0.8495186816	0.7771218768	-1.302568387	0.1436262272	0.1946390486	0.280515286	0.4364271205	-1.001322967	1.077539455	-0.7255586318	1.316963522	0.657663626	1.023365222	-1.741577388	-0.3297928941	-0.1172073763	-0.6262923331	0.4472313476	1.011417532	0.8312550204	0.3993036012	-0.4908991161	0.8789462415	0.1542791276	-0.393799048	-0.2999111533	-0.07397762905	0.08757050878	-1.581947775	-0.4796100406	-0.05035365241
10065.012787178268	-1.9917794850898645	3.9671855172248467	101304482.40606204	7090.284595758143	24.715282744644355	610.845201147715	50272135.64884521	8307.62679284033	8.209312131992192	69016662.92911851	67.39280568047418	8216.752586339424	11144.18943885818	0.957477	24.816038	0.14156760000000002	0.0793735	-0.005948271	-0.010793645800000001	0.0187021465	0.0128967446	0.0371178476	0.0464552896	0.04057733	-0.018593624099999997	-0.0115160279	0.005316383399999999	-0.0027908435999999997	-0.0263332696	-0.0433031066	0.0294577077	-0.037006740499999996	-0.0162208815	0.0191378171	0.0116702215	0.0026743202	0.0056633898	-0.0012001185	-0.0330518377	-0.042970301399999994	0.0421788029	-0.0098875825	-0.012664723300000002	-0.022965071400000002	-0.0045726349	0.0090453825	0.0340678202	-0.028380439900000002	-0.0640872188	-0.0394077892	0.022403646099999997	0.0631052366	0.207324	-0.0048920000000000075	0.042983240976	2.3931664000000076e-05	-0.07725659999999998	-0.06438449999999997	0.004145363840249998	0.005968582243559997	-0.270619	-0.00389299999999998	0.07323464316100001	1.5155448999999842e-05	-0.00637418	0.0006491500000000002	4.06301706724e-05	4.213957225000003e-07	-0.00381339	-0.0005290899999999994	2.799362280999993e-07	1.45419432921e-05	-0.000436791	-0.000189722	3.5994437283999984e-08	1.90786377681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8311173276	-0.4564279269	0.3836021715	-0.5079586914	-0.3421520377	0.3760011734	0.7686164649	0.8171651509	-1.203877066	0.05409709176	0.04064723014	0.2299010346	0.5156672967	-0.8240814754	0.8577869038	-1.689071486	1.401651156	0.4503551824	0.9221176192	-1.520592153	-0.5554740442	-1.255381121	0.7859271726	0.3790020736	-0.1996853671	0.8149269757	0.3141507147	-0.04629818623	0.9022569628	0.4119909107	0.2926887388	-0.2413364576	0.2634839572	-0.01365267381	-0.4917377998	0.9484684593	-0.947684081
10064.815277200241	-0.19750997802657366	0.03901019142005761	101300506.56416336	7052.145938783744	-38.138656974399055	1454.5571558108775	49732762.34190405	8310.095067017679	2.4682741773485763	69057680.02287157	6.092377414565789	8218.017202363753	11082.9321851858	1.0038	26.016638	0.315026075	0.167485	0.002096822	0.0002148366	-0.0067275991	0.0141063245	-0.0163478206	0.056517205999999987	-0.041499729900000004	0.0011214953	0.025077142400000002	0.0073059356000000015	-0.0020473998	0.056992653399999996	-0.0013919645999999999	0.0561435608	-0.021135738799999998	0.0019620635	-0.004169962	0.041179071	0.0169010281	0.007037191500000001	-0.0026152343	0.0620614089	-0.053535632	0.0128903325	0.009861941899999999	0.0040303906	0.0049571695	-0.0369574778	-0.0110382172	0.0337107723	-0.0291318163	-0.064201991	-0.038066086	0.0243595953	0.0635623935	0.217659	0.01033500000000004	0.047375440281000006	0.00010681222500000079	0.0311778	0.1084344	0.011758019103359996	0.0009720552128400002	-0.169664	0.100955	0.028785872896000007	0.010191912024999998	-0.00738212	-0.0010079399999999997	5.44956956944e-05	1.0159430435999994e-06	-0.0033425	0.0004708900000000003	2.2173739210000027e-07	1.1172306249999997e-05	-9.5875e-06	0.0004272035	1.8250283041225e-07	9.192015625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5648886765	-0.3639335201	0.2963483927	-0.4569157334	-0.3772448843	0.3268898912	0.9110494731	0.7061004051	-1.176273183	-0.08166275406	0.1192884163	-0.1298984002	0.2372146106	-1.220791605	1.082230413	-0.8272309322	1.247322651	0.5527181522	1.102059153	-1.582442316	-0.7598358615	0.06250168572	0.5785832666	0.8552935453	-1.80528031	0.6371329625	-0.1603327839	-0.2713056282	1.463185458	-0.4079151652	0.1405775606	0.4104460346	0.2704545455	1.181083981	0.6336968077	0.1671902795	1.68407572
10054.725450289809	-10.089826910432748	101.80460708249286	101097503.8807056	7056.220299662558	4.074360878814332	16.600416570812694	49790244.91736996	8306.797603229077	-3.2974637886018168	69002886.42101234	10.87326743714025	8216.32840641577	10962.309833169207	0.8723110000000001	22.608692	0.06472762999999998	0.0324641	0.0081828559	0.0135995912	-0.013543278999999998	0.0129704854	-0.0305231281	-0.0166366074	-0.0436658066	-0.0024217045	0.0234717041	0.0053663551	-0.0070001925	0.0148243934	-0.0137611624	-0.0236683619	0.0162191989	0.0048313832	0.0004307715	0.0173370357	-0.017765137900000002	0.0053189097	-0.0063969943	0.014172051699999999	0.027594547200000003	0.0146208732	0.0021474448	0.0034158921000000003	-0.0008310569	-0.0207199284	0.0077139241	0.033352292400000004	-0.0298782424	-0.064292217	-0.0366985103	0.0262896756	0.06392235339999999	0.205964	-0.01169500000000004	0.04242116929599999	0.0001367730250000009	0.00853067	-0.02264713	0.0005128924972369	7.277233064890001e-05	-0.17556	-0.0058959999999999855	0.0308213136	3.4762815999999826e-05	-0.00711321	0.0002689099999999998	5.05977565041e-05	7.231258809999991e-08	-0.00356338	-0.00022088000000000053	4.878797440000023e-08	1.26976770244e-05	-9.5875e-06	0.0	0.0	9.192015625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.377000538	-0.3658531734	0.1887934431	-0.4491682116	-0.3143347764	0.2484397525	0.5936094603	0.6182593439	-1.314401039	-0.1943647741	0.1951883771	-0.2386656431	0.0167968349	-0.8347379267	0.9055065585	-0.2831254775	1.191677907	0.5019485978	1.052903154	-1.562084411	-0.5416697223	1.000742527	-0.1907505865	1.303594491	-0.5279510178	0.5190431667	-0.04599999634	-0.02472900302	0.9123820334	0.02950972985	-0.4521169773	-0.599970098	-0.4379081688	0.1028332242	-0.08415358268	-1.13505521	0.4368332137
10052.536816296108	-2.1886339937009325	4.790118758383294	101053496.44298868	7029.383709974693	-26.836589687864947	720.202546074819	49412235.34205759	8302.635422576515	-4.162180652561801	68933754.96022232	17.323747784559778	8210.771457981418	10838.551611756277	0.992204	25.716108	0.14952427	0.0963189	0.0134093561	0.0107596376	0.0025757021	0.0114165768	0.028264687200000006	-0.0317681002	0.025472405	-0.0160129323	0.0187384453	0.0031611884000000002	-0.009548408199999999	-0.0476119237	-0.024266962799999996	-0.0414861436	-0.0134361065	-0.0059306111	0.0118271903	0.0022391698	-0.0417016941	0.0033415842	-0.008661315	-0.0560123922	0.0295396208	0.0168413397	-0.026281953700000003	-0.0061460689	-0.0143007883	0.0024555803	0.0424167127	0.0329923955	-0.0306195914	-0.0643578625	-0.0353059916	0.0281918373	0.0641845658	0.208254	0.0022900000000000142	0.043369728516	5.2441000000000655e-06	-0.0758911	-0.08442177000000001	0.007127035249932902	0.00575945905921	-0.191245	-0.015685000000000004	0.036574650025	0.0002460192250000001	-0.00638606	0.0007271500000000003	4.07817623236e-05	5.287471225000003e-07	-0.00377878	-0.00021539999999999968	4.6397159999999874e-08	1.42791782884e-05	-9.5875e-06	0.0	0.0	9.192015625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6274748993	-0.5137477541	0.152490208	-0.7411839957	-0.4603708313	0.3294400799	0.4005574327	0.512370759	-1.262866441	-0.2961469352	-0.06237735586	-0.3766725206	0.2039480907	-0.4492305601	0.5899962534	-1.132775999	1.247049798	0.1734383607	0.8855031703	-1.560140781	-0.423161495	-0.9215281469	-0.7479007256	0.9077159194	0.9787530577	-0.08253149035	0.4627675044	0.08206153169	0.8284044471	0.5040501326	0.6004901027	-0.2980775237	0.3680537525	-1.503269654	-1.32825559	-0.628304501	-0.8145609389
10054.421446464788	1.884630168680815	3.551830872701877	101091390.6231311	7080.103375788585	50.71966581389188	2572.4845002728725	50127863.81185293	8304.037705111667	1.4022825351512438	68957042.20791623	1.9663963083901992	8213.25089147793	10891.764542530418	0.910196	23.590609	0.238560475	0.138025	0.012959583500000002	0.0135303319	-0.012735356399999998	0.0066547031	0.0483067835	0.0368536931	0.0376640832	-0.0036708782	0.0396052038	0.0028514334999999997	0.0076854190000000015	-0.029053574	-0.024953147599999996	0.0177983118	-0.0449909155	-0.00885933	-0.0062221862	0.0195887259	-0.041627612	0.0032585303999999996	0.0087529589	-0.0346119851	-0.044473041799999995	0.027733608599999997	-0.0252979594	-0.004948082800000001	0.0048683447999999995	-0.01707405	0.0389826761	0.0326310971	-0.0313557373	-0.0643989022	-0.033889476200000004	0.0300640605	0.0643486298	0.20845100000000005	0.00019700000000003046	0.04345181940100002	3.880900000001201e-08	0.0133202	0.08921130000000001	0.007958656047690001	0.00017742772803999994	-0.125672	0.06557299999999999	0.015793451584	0.0042998183289999995	-0.007698649999999999	-0.0013125899999999991	5.9269211822499975e-05	1.7228925080999969e-06	-0.00379971	-2.0930000000000167e-05	4.38064900000007e-10	1.44377960841e-05	0.000328476	0.00033806349999999995	1.1428693003224995e-07	1.0789648257599996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5093136547	-0.3824036428	0.229662807	-0.6235450371	-0.4727538648	0.2953642013	0.5360289586	0.4891312845	-1.295515383	-0.3540581928	0.2439971962	-0.4300657963	0.1971642726	-0.9216507007	0.7700004348	-0.8998836982	1.197703907	0.3240410056	0.9922259577	-1.439582348	-0.5910848579	-1.655473694	0.7748195129	1.125038844	-0.02380482709	-0.1503640138	-0.1166993017	-0.03479127445	1.304451464	-0.3361630337	0.2304262617	-0.1036770132	0.460318199	0.434818465	-0.3504399511	-0.1699982204	-0.7496034923
