global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_31	aroma_motion_32	aroma_motion_37	aroma_motion_42	aroma_motion_43	aroma_motion_44
8925.835969315	n/a	79670547.75111744	n/a	7431.487825121198	n/a	n/a	55227011.29492459	7790.971597411034	n/a	60699238.43166544	n/a	7754.273923780096	10253.914813416905	n/a	n/a	n/a	n/a	-0.0140065774	-0.0352286497	-4.338760000000001e-05	-2.96529e-05	0.020374009499999998	-0.0045912576	4.0216000000000014e-06	-0.0027451046	0.006450331700000001	-0.0195705017	0.043254172	-0.0045811914	0.0007259466000000001	-0.0014137749	0.005339621899999999	-0.018813644299999998	0.045447701900000005	0.06441532059999999	0.0644142944	0.0644125841	0.0644101897	0.0644071112	0.0644033487	0.15778	n/a	0.024894528399999998	n/a	0.393526	n/a	n/a	0.15486271267600005	-0.06079730000000001	n/a	0.003696311687290001	n/a	-0.0066635	n/a	n/a	4.440223225e-05	-0.00361787	n/a	1.30889833369e-05	n/a	0.00153497	n/a	n/a	2.3561329009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286152031	0.3416752354	-0.3901421375	0.3142794639	0.372546001	-0.2932161956	-0.359797549	0.1827657636	-0.08009091709	0.4870378341	0.6022909652	0.5405173767	-0.8253480505	1.834770617	0.3701927274	-1.143278705	-0.1087389971	0.02070271588	1.178556811	-0.1577376056	0.4380829126	1.026437747	-0.2193955965
8939.092201778281	13.256232463281775	79907369.39189328	175.72769912056563	7383.062252044678	-48.42557307651987	2345.0361277893658	54509608.21756703	7805.547548161308	14.575950750274387	60926572.52660701	212.45834027442447	7768.089450154868	10409.533747360354	1.444362	37.293037	0.17223570000000002	0.13106199999999998	-0.013026051499999998	-0.0165868751	0.006302751600000001	0.013399943300000002	0.0252506817	-0.0139111257	-0.0007160771000000001	-0.0142112449	0.0130563274	-0.010633311599999999	0.027341139700000003	-0.0136754482	-0.0005385380000000001	-0.013250484199999999	0.0129973613	-0.0089026783	0.0275798027	0.0644125841	0.0644033487	0.0643879575	0.0643664117	0.0643387136	0.0643048657	0.149632	-0.008148000000000016	0.022389735424	6.638990400000027e-05	0.38708	-0.006446000000000007	4.15509160000001e-05	0.14983092640000004	-0.183279	-0.1224817	0.033591191841000005	0.015001766834889999	-0.006331	0.00033250000000000033	1.1055625000000023e-07	4.0081561e-05	-0.00333576	0.00028210999999999986	1.11272947776e-05	7.958605209999995e-08	0.00162356	8.858999999999994e-05	7.848188099999989e-09	2.6359470736e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3649652126	0.3846425932	-0.4445182597	0.2887149692	0.4000167111	0.009708714779	-0.4511988027	0.2835097613	-0.0258717571	0.5535940369	0.2571251437	0.5087738853	-0.6004304964	1.741532058	0.3815020015	-1.734531375	0.418302262	-0.1913675057	1.085240237	0.6803861451	0.3579718762	-0.1544985989	0.2766472984
8915.588766006964	-23.50343577131753	79487723.04454957	552.4114930564483	7308.2951115199485	-74.76714052472926	5590.125302244612	53411177.43706638	7799.985906955533	-5.561641205775231	60839780.14870493	30.931852901776967	7762.898785489916	10354.634365347563	1.147304	29.623095000000006	0.17738999999999994	0.0958675	-0.0082996788	0.012033934599999999	0.0077797227	0.0134851869	0.0580023382	-0.0099112664	-0.0126416852	-0.013138528	0.012155161000000001	-0.0139045079	0.03457656	-0.0102389643	-0.0128743129	-0.0131742134	0.0096928049	-0.013010226299999999	0.035708338900000004	0.0644071112	0.0643814593	0.0643387136	0.0642788855	0.064201991	0.0641080503	0.127392	-0.022239999999999985	0.016228721664000002	0.0004946175999999993	0.305332	-0.08174800000000004	0.006682735504000007	0.093227630224	-0.150547	0.03273199999999998	0.022664399209000003	0.0010713838239999988	-0.00617884	0.00015216000000000014	2.3152665600000045e-08	3.81780637456e-05	-0.00371759	-0.00038182999999999967	1.38204754081e-05	1.4579414889999974e-07	0.00134415	-0.0002794100000000001	7.806994810000008e-08	1.8067392225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2753118026	0.2995675054	-0.5247885691	0.220943999	0.3370277774	0.1038387133	-0.3942943249	0.1348128128	-0.02158267979	0.2523030225	0.4269844371	0.1453873052	-0.3572470528	1.95020416	0.1901070435	-1.444729622	0.227747897	-0.09898167336	0.8232321677	1.120474854	-0.9009696072	-0.2984009439	-1.654992047
8883.812531504153	-31.776234502811352	78922125.09491022	1009.7290791776584	7317.32873426165	9.033622741701947	81.60633983939461	53543299.8052512	7780.03722671307	-19.948680242463524	60528979.24904119	397.9498434160546	7742.486341290479	10395.15675354004	0.976912	25.223623	0.28354299999999993	0.196833	-0.011170897800000001	0.007922638000000001	-0.0071884475	0.0085780114	0.0709400896	-0.0007275344	-0.0067098674	-0.011546991000000001	0.007584136	-0.014580775800000001	0.0294560312	-0.0006196421	-0.006758102199999999	-0.011998116299999998	0.0051415053999999995	-0.0143176378	0.0320879694	0.0643989022	0.0643486298	0.06426487139999999	0.0641476706	0.0639970885	0.0638132035	0.10426	-0.023132000000000014	0.010870147599999998	0.0005350894240000007	0.495245	0.189913	0.036066947569	0.24526761002500003	-0.110757	0.03979000000000002	0.012267113048999998	0.0015832441000000015	-0.00625297	-7.413000000000038e-05	5.495256900000056e-09	3.90996338209e-05	-0.00329303	0.0004245599999999996	1.0844046580900004e-05	1.8025119359999968e-07	0.00145962	0.00011547000000000013	1.3333320900000026e-08	2.1304905444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2461103336	0.298020018	-0.4810993452	0.2411477844	0.3422063629	-0.1166768048	-0.4157222235	0.05843814258	0.06850084688	0.3716786467	0.4287275787	0.292691321	-0.4040277967	1.760852291	0.568770033	-1.467075022	0.1538072084	-0.03002658156	0.7735797677	1.988060328	-0.5993803158	0.4440367826	-1.228525231
8869.318229412182	-14.494302091970894	78664805.85458323	210.08479313331185	7313.918011801585	-3.4107224600656987	11.633027699596616	53493396.68335565	7784.524489670808	4.487262957738494	60598821.53028456	20.13552885189202	7747.698647052282	10327.679743231321	0.981006	25.329315	0.15925430000000002	0.0984247	-0.0109976198	0.0046683162	-0.0026615019	0.010458245699999999	0.0669206115	-0.0045791989	-0.0094768187	-0.020695115400000002	0.0095115839	-0.011443418	0.0299409179	-0.0042730761	-0.0090872052	-0.020221586899999998	0.0070941078	-0.0105870772	0.0327929679	0.0643879575	0.0643048657	0.06416645900000001	0.0639728562	0.0637242239	0.0634207761	0.0963507	-0.007909299999999994	0.00928345739049	6.255702648999991e-05	0.452078	-0.04316700000000001	0.0018633898890000012	0.204374518084	-0.195848	-0.085091	0.038356439104	0.007240478281	-0.00617458	7.839000000000023e-05	6.144992100000036e-09	3.81254381764e-05	-0.00342051	-0.0001274799999999997	1.16998886601e-05	1.6251150399999923e-08	0.00120375	-0.0002558700000000001	6.546945690000002e-08	1.4490140625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2188554663	0.3502287956	-0.4566649609	0.2057597569	0.2889822525	-0.02328071369	-0.3554724891	-0.1714611605	-0.06589118346	0.3808689949	0.2825815837	0.06321815011	-0.2551350138	1.6136929	0.7049464886	-1.522038927	0.1306966902	-0.1255060032	0.1665436128	0.8362235001	-0.3829137001	1.262620548	-0.9188388191
8839.483803410116	-29.834426002065808	78136473.91074976	890.0929748727407	7280.158891405378	-33.759120396206534	1139.6782099255674	53000713.48410878	7780.5909478679105	-3.9335418028977074	60537595.49804407	15.472751115143746	7741.3982924690945	10032.960053146862	1.054992	27.239607	0.14382869999999998	0.0967936	-0.009114356899999999	0.0070856960999999994	-0.0148886491	0.0128437427	0.02697955	-0.0016107186	-0.0095578704	-0.0072838468	0.0270163535	-0.0036163298	0.0255333337	-0.0008139789	-0.008473365699999999	-0.0064571413	0.0270828384	-0.0022247567000000003	0.031098946699999998	0.0643742773	0.0642501747	0.06404351400000001	0.063754561	0.06338368679999999	0.0629313682	0.0787236	-0.01762709999999999	0.006197405196960001	0.0003107146544099997	0.361908	-0.09016999999999996	0.008130628899999996	0.130977400464	-0.176822	0.019025999999999987	0.031266019684	0.0003619886759999995	-0.00621453	-3.9950000000000395e-05	1.596002500000032e-09	3.86203831209e-05	-0.00344805	-2.7539999999999946e-05	1.18890488025e-05	7.584515999999968e-10	0.000931128	-0.0002726219999999999	7.432275488399996e-08	8.669993523840002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2268998658	0.292666972	-0.4780557145	0.1485188603	0.3158990269	0.05442486634	-0.3665941646	-0.1102002443	0.2440057299	0.1161724326	0.4079704021	0.06073565048	0.07886137134	1.095446325	0.4450441683	-1.537798834	0.109289991	-0.3103623176	0.4476857143	-1.251664584	-0.8763424315	0.8532190657	-0.4867416505
8829.96627795274	-9.517525457375084	77968304.46978258	90.58329083178283	7301.447625841413	21.28873443603516	453.2102138880291	53311137.43290521	7765.338973232723	-15.251974635187251	60300489.36920705	232.62273027239533	7727.589244036144	9995.640988404633	0.8955059999999999	23.121742	0.2111603	0.146153	-0.008915009599999999	-0.0051856613	-0.0178406475	0.006500596700000001	0.00019286869999999998	0.004730347199999999	-0.0057513792	-0.0069613246999999994	0.0208076967	-0.0046630968	0.011347941	0.0051957335999999995	-0.0045252863	-0.0047540917	0.021559055	-0.0039457995000000004	0.0155623554	0.0643578625	0.0641845658	0.06389608349999999	0.06349293339999999	0.062975839	0.0623457281	0.0795318	0.000808199999999995	0.00632530721124	6.53187239999992e-07	0.499726	0.137818	0.018993801124	0.24972607507599998	-0.14971099999999998	0.027111000000000024	0.022413383520999995	0.0007350063210000013	-0.00672886	-0.0005143299999999995	2.645353488999995e-07	4.52775568996e-05	-0.00365464	-0.00020659	1.33563935296e-05	4.26794281e-08	0.0011186700000000002	0.00018754200000000018	3.5172001764000064e-08	1.2514225689000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2126274485	0.2637077419	-0.4343643261	0.1961240052	0.3209720355	0.05627395107	-0.3712689168	-0.2742826422	0.2670134674	0.2730960052	0.3865412503	0.1541273223	-0.1826602406	1.24226104	0.7128200871	-1.280426097	-0.05083058109	-0.4617732922	0.7539255526	-0.9886086222	-0.2793492376	0.5734538157	0.3501791283
8836.419700763749	6.453422811007839	78082313.12804571	41.646665977636324	7291.914181845528	-9.533443995885136	90.88655442267836	53172012.43539994	7763.905383677209	-1.4335895555141178	60278226.80669195	2.055179013679166	7725.927547003917	10033.987187338656	0.8888010000000001	22.948597	0.12390989999999998	0.0671448	-0.0097758324	3.08382e-05	0.0105233853	0.023883486699999998	-0.005403668299999999	0.0048943706	-0.0053467043	-0.0188494503	0.0144174393	-0.0078511681	-0.0003352878	0.0051841791	-0.0049613508	-0.0187801718	0.0162834818	-0.0075947661	0.0006949485000000001	0.0643387136	0.0641080503	0.0637242239	0.0631881514	0.0625011134	0.06166475160000001	0.08025419999999997	0.0007223999999999702	0.006440736617639995	5.21861759999957e-07	0.465218	-0.03450799999999998	0.0011908020639999988	0.216427787524	-0.188259	-0.038548	0.03544145108099999	0.0014859483039999998	-0.00642121	0.0003076499999999996	9.464852249999977e-08	4.12319378641e-05	-0.00303983	0.0006148099999999999	9.2405664289e-06	3.779913360999999e-07	0.0010385	-8.017000000000028e-05	6.427228900000046e-09	1.07848225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2477512721	0.3260122977	-0.3799369562	0.1635193861	0.3255257135	-0.0497359268	-0.3986079527	-0.3439076965	0.0245144482	0.4063066208	0.1959121561	0.2835794851	-0.3495012855	1.333825476	0.6044987552	-1.36696825	-0.04113610175	-0.3092185077	0.594354937	0.07811228995	-0.07257321279	-0.5247622869	0.8087409594
8842.289424931838	5.869724168089307	78186082.27426142	34.45366180945169	7300.514881134033	8.600699288504984	73.97202825129014	53297517.52965946	7772.0641665017565	8.158782824547416	60404981.40822064	66.56573717812991	7734.899751309386	9941.939659927712	1.008833	26.047802	0.1924829	0.145044	-0.008336619200000001	0.0099072291	0.0220232437	0.007115281899999998	0.033465291200000004	0.0026133021	-0.0042452665	-0.0139489729	0.0206415458	-0.008554760500000001	0.0140643788	0.0023857342	-0.0050121	-0.0150580885	0.019885504499999998	-0.0091825526	0.0132594594	0.0643168315	0.0640206412	0.0635280008	0.0628404219	0.0619600143	0.0608894797	0.08661059999999997	0.006356399999999997	0.007501396032359994	4.040382095999998e-05	0.322587	-0.142631	0.020343602161000004	0.104062372569	-0.19963	-0.01137100000000002	0.0398521369	0.00012929964100000046	-0.00627799	0.00014322000000000033	2.051196840000009e-08	3.94131584401e-05	-0.00347601	-0.00043618	1.2082645520099997e-05	1.902529924e-07	0.00110159	6.309000000000002e-05	3.9803481000000025e-09	1.2135005281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2482675977	0.3366067879	-0.3799751479	0.1557770112	0.3288699108	-0.0180985624	-0.2233138552	-0.2855552384	0.07687123318	0.1688913579	0.2185444154	0.4532335925	-0.3645409733	1.136279603	0.1365968209	-1.470253953	-0.2070628912	-0.353630341	0.6856391957	0.06764591072	-0.7212264347	-1.872652424	-0.5908043876
8870.320223061019	28.03079812918077	78682580.85964528	785.725643758884	7322.129203796387	21.61432266235352	467.1789441523288	53613576.07708791	7777.496362949992	5.432196448235119	60489449.67570035	29.508758252218232	7740.540165345767	10060.127972258897	1.085582	28.029438	0.355824	0.214923	-0.0121627044	7.231699999999999e-05	0.013409966399999999	0.00576997	0.057634863700000004	-0.0011212438000000001	0.0042114925	-0.0125389075	0.0040469112	-0.0140997268	0.012549561200000002	-0.0012151619999999999	0.0034903917	-0.013757105	0.0018155673999999998	-0.0149993093	0.0129902907	0.064292217	0.06392235339999999	0.06330748929999999	0.0624499814	0.061353116299999996	0.06002109820000001	0.07307439999999997	-0.013536199999999998	0.005339867935359996	0.00018322871043999995	0.470363	0.14777600000000002	0.021837746176000004	0.22124135176900006	-0.0644297	0.1352003	0.004151186242090001	0.01827912112009	-0.00711113	-0.0008331400000000004	6.941222596000008e-07	5.05681698769e-05	-0.00340007	7.594000000000004e-05	1.15604760049e-05	5.766883600000006e-09	0.00137874	0.0002771500000000001	7.681212250000005e-08	1.9009239876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2394454609	0.258775087	-0.317802577	0.1732241565	0.2687076908	-0.2268827386	-0.2282342425	-0.1714139006	0.08875615818	0.3973702703	0.1905780412	0.4959698115	-0.7382403181	1.175745982	0.4879532814	-1.128722677	-0.2429757218	-0.1333036584	1.012731238	0.8931669229	-0.312792439	-0.9073415322	-1.55311395
