global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	aroma_motion_01	aroma_motion_02	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_27	aroma_motion_29	aroma_motion_30	aroma_motion_31	aroma_motion_32	aroma_motion_33
10039.733477456435	n/a	n/a	100796248.29835948	7252.009189498758	n/a	n/a	52591637.28457443	8498.551662721058	n/a	72225380.36393887	n/a	8412.467607712128	16756.08946863003	n/a	n/a	n/a	n/a	-0.1307986113	-0.0728974163	0.0937455859	-0.0092479429	-0.013354218300000002	-0.0829467037	0.006978761700000001	-0.0830450477	0.0077812746	0.06441532059999999	0.0644142944	0.0644125841	0.0644101897	0.0644071112	0.0644033487	-0.340987	n/a	0.116272134169	n/a	-0.78571	n/a	n/a	0.6173402041	-1.07072	n/a	1.1464413184000002	n/a	-0.041381699999999993	n/a	0.0017124450948899994	n/a	0.00907015	n/a	n/a	8.226762102250003e-05	-0.0018506	n/a	n/a	3.42472036e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8962037057	0.3940102346	1.166566388	-0.174872182	-1.103081283	2.309107123	6.385586774	-2.067297455	-3.113831792	0.03605080499	2.132456366	1.327709168	0.07654637681	1.946180616	-0.5026908506	0.01978048164	-1.429140885	-1.831877578	-1.843639926	1.035004837	5.157671545	2.122049128	1.041028223	0.2116510066	0.2038283934	-0.1683913334
9943.770450749349	-95.96302670708609	9208.90249478492	98878570.77719592	7093.558882383542	-158.45030711521576	25106.4998249062	50318577.61784245	8403.24510000813	-95.30656271292901	70614528.21081063	9083.34089615347	8316.911630456765	16702.577635833382	3.44359	86.10684999999998	0.09897700000000016	0.046722900000000005	-0.13985366970000002	-0.07283837280000001	0.060547278600000004	-0.0094198405	-0.0333700951	-0.053639993	-0.0125577537	-0.0534422379	-0.012073732299999999	0.0644125841	0.0644033487	0.0643879575	0.0643664117	0.0643387136	0.0643048657	-0.344945	-0.003958000000000017	0.118987053025	1.5665764000000135e-05	-0.813022	-0.027312000000000003	0.0007459453440000003	0.661004772484	-1.0419600000000002	0.028759999999999893	1.0856806416000004	0.0008271375999999942	-0.0407257	0.0006559999999999969	0.0016585826404899998	4.303359999999959e-07	0.0090412	-2.894999999999981e-05	8.381024999999889e-10	8.174329744000002e-05	-0.00175661	9.398999999999996e-05	8.834120099999992e-09	3.0856786921e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9910652484	0.6260252296	2.15828113	1.165011603	-0.5286182137	1.262507835	5.93369434	-4.724105066	-2.564367051	-1.29626793	4.162681464	0.08568530493	-2.114582719	0.8551126593	-0.3061506038	1.707101874	-0.2382516076	0.2509888162	0.4844403136	2.989328981	0.9304522616	1.231036318	-2.128938655	-3.739557121	-0.7904511163	0.3076337883
10040.932768181568	97.16231743221942	9440.51592879937	100820330.85514235	7204.608479437426	111.0495970538832	12332.013005829822	51906383.34198166	8511.725187424507	108.4800874163775	72449465.66623676	11767.929365864904	8425.344725158047	16607.494714565742	2.736933	68.43690500000001	0.0962310000000002	0.064354	-0.1331014646	-0.0750372219	0.09445768380000001	0.014251553500000003	-0.0172921303	-0.0866833251	0.006915447900000001	-0.0868891497	0.0083578255	0.0644071112	0.0643814593	0.0643387136	0.0642788855	0.064201991	0.0641080503	-0.348234	-0.0032889999999999864	0.121266918756	1.081752099999991e-05	-0.805326	0.007696000000000036	5.922841600000056e-05	0.6485499662759999	-0.990835	0.0511250000000002	0.981753997225	0.0026137656250000197	-0.0411824	-0.00045670000000000427	0.0016959900697600002	2.0857489000000394e-07	0.008980989999999998	-6.021000000000325e-05	3.625244100000391e-09	8.065818138009996e-05	-0.00192212	-0.00016551	2.73935601e-08	3.6945452944e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8834035497	0.6666325757	0.7466915437	1.523342611	-1.584289524	2.507611865	5.788112967	-3.645980567	-3.147816333	0.610848532	1.361211754	1.162146618	-0.6253174797	2.166890541	-0.1848739009	-0.7665483643	-0.7392504814	-0.09984098018	-0.9666833049	1.35937132	3.096504999	1.957968711	-0.7215882075	-1.421450213	0.262604374	0.5092481234
9923.334003340351	-117.59876484121742	13829.469492179951	98472557.74185084	7022.625515661508	-181.9829637759176	33117.799104666934	49317269.13322006	8369.844525975208	-141.88066144929869	70054297.38899715	20130.122093290516	8283.094621228578	16867.109229994814	3.605677	90.159828	0.16285549999999974	0.118443	-0.1448271376	-0.0679787588	0.0282256515	-0.038522919100000004	0.0255096806	-0.043739039400000006	-0.0174838111	-0.0434259875	-0.0187373272	0.0643989022	0.0643486298	0.06426487139999999	0.0641476706	0.0639970885	0.0638132035	-0.357083	-0.008848999999999996	0.127508268889	7.830480099999993e-05	-0.6906329999999999	0.11469300000000004	0.013154484249000009	0.4769739406889999	-0.9917530000000002	-0.0009180000000001963	0.9835740130090004	8.427240000003605e-07	-0.0407474	0.0004350000000000048	0.0016603506067599998	1.892250000000042e-07	0.00924769	0.00026670000000000166	7.11288900000009e-08	8.551977033609998e-05	-0.00185591	6.621000000000014e-05	4.38376410000002e-09	3.4444019281e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.029973933	0.49990782	2.900119211	0.6373869359	0.2259787076	0.973107124	6.163640459	-4.78177141	-2.61399946	-1.9397295	5.096207764	0.07523067147	-2.136588947	0.4482210582	-0.4902914912	2.618338499	-0.3974680934	0.09376473748	0.8636678329	3.283950688	0.9268390742	1.101227567	-2.409699623	-3.315795388	-1.406388456	-0.0008061231599
9942.853798295038	19.519794954687317	381.02239507303636	98860341.65427008	7180.8772132374415	158.25169757593358	25043.59978566474	51564997.55159272	8540.239751900861	170.395225925653	72935695.01994768	29034.533018254326	8451.343882486666	14413.993454519014	8.95786	223.990982	3.4683572	1.65231	-0.058627763799999996	-0.1483476182	0.0930061375	0.1289373757	-0.08472738699999999	-0.0944698101	0.0364093832	-0.0945872098	0.0408191214	0.0643879575	0.0643048657	0.06416645900000001	0.0639728562	0.0637242239	0.0634207761	-0.404229	-0.04714600000000002	0.16340108444100002	0.002222745316000002	-0.0438863	0.6467466999999999	0.41828129396088987	0.0019260073276900003	0.0890645	1.0808175000000002	0.00793248516025	1.1681664683062505	-0.014394400000000003	0.026352999999999998	0.0002071987513600001	0.0006944806089999997	0.00379139	-0.005456299999999999	2.9771209689999986e-05	1.43746381321e-05	-0.00391955	-0.0020636400000000003	4.258610049600001e-06	1.53628722025e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2137472736	-1.656917816	-2.867799953	3.043804067	-5.965595929	2.302963691	2.718375696	-9.274220239	-2.172688132	3.531531234	-1.839127077	2.100831525	3.683381235	6.814260489	2.259277946	-5.933325147	1.624748678	5.504784101	2.385588417	-0.7848598936	3.58169238	5.641461305	2.459065307	0.4801362126	0.8957947757	5.555720312
7361.32807717523	-2581.525721119809	6664275.048803148	54189151.05980837	5209.825345903913	-1971.0518673335282	3885045.463718989	27142280.13482283	6433.93514134508	-2106.3046105557814	41395521.40303513	4436519.112448541	6345.987705775669	5905.840181879855	19.649315	491.33044400000006	11.572792199999995	7.1291699999999985	0.2865996816	-0.3891903475	-0.504780291	0.1144189135	0.21828918670000005	0.5945359696	-0.060303655	0.5947067122999999	-0.058439180599999994	0.0643742773	0.0642501747	0.06404351400000001	0.063754561	0.06338368679999999	0.0629313682	0.186795	0.591024	0.034892372025000014	0.34930936857600003	-0.546545	-0.5026586999999999	0.2526657686856899	0.2987114370249999	7.44088	7.3518155	55.36669517439999	54.04919114604025	0.042090800000000005	0.05648520000000001	0.0017716354446400003	0.003190577819040001	0.00244428	-0.00134711	1.8147053521e-06	5.9745047184e-06	-0.008633119999999998	-0.004713569999999998	2.221774214489998e-05	7.453076093439997e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.3820632	-5.969525591	-9.553763509	-14.72226613	-9.011666677	-7.025431145	-2.509479877	-4.847477927	6.98927038	-10.30777913	1.258669526	5.803089386	1.528823169	-4.116133515	4.189890008	-14.66970297	2.247693058	-7.605058975	-1.706626929	-2.635567136	1.097867836	-0.6276415096	-7.009424497	-6.990536599	-4.349098346	2.009836035
9358.508526029404	1997.1804488541736	3988729.7452853587	87581681.83176504	6973.25396557389	1763.4286196699768	3109680.49667116	48626270.86839198	7910.017893281754	1476.0827519366749	62568383.07203753	2178820.2905649473	7822.046170316058	12564.187123053958	17.029181999999995	425.814117	9.287041	5.83716	0.055869677699999995	-0.0445995828	0.0690145418	0.4768257517	0.0458642719	0.0837809031	0.4375760507	0.0847232594	0.4355028667	0.0643578625	0.0641845658	0.06389608349999999	0.06349293339999999	0.062975839	0.0623457281	0.363756	0.17696099999999995	0.13231842753599998	0.03131519552099998	-1.5151	-0.968555	0.938098788025	2.2955280099999995	1.38241	-6.05847	1.9110574081000005	36.7050587409	0.015606899999999996	-0.026483900000000005	0.00024357532760999994	0.0007013969592100003	-0.00705524	-0.00949952	9.024088023040002e-05	4.97764114576e-05	-0.0143108	-0.0056776800000000035	3.223605018240003e-05	0.00020479899663999998	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7693476085	-4.422475897	-0.4325513476	-0.2980802625	-0.6148941561	-1.244991089	-0.468779546	-3.375185438	2.199473745	-4.401753255	-0.3704542875	3.699208125	-0.1162564673	3.497367714	0.975774493	8.240399607	4.149911584	-3.500068192	-2.850164247	-2.205484762	0.5872559963	0.8690879637	2.065486149	-1.190642511	1.540842714	5.729689764
10244.908768250923	886.4002422215199	785705.3894103691	104958155.66978464	7423.613485461084	450.3595198871935	202823.69715302347	55110037.18151966	8616.528746167307	706.5108528855527	74244567.63352755	499157.5852450709	8530.37827541684	17123.909857520815	9.794389	244.908356	2.8262886000000003	1.59932	-0.11690556769999999	0.0176406583	0.1905507652	0.1846341375	0.21049378219999998	-0.1148449809	0.043895149800000005	-0.11582128470000001	0.0448653003	0.0643387136	0.0641080503	0.0637242239	0.0631881514	0.0625011134	0.06166475160000001	0.207656	-0.15609999999999996	0.043121014336000005	0.024367209999999983	-0.08410589999999997	1.4309941000000002	2.0477441142348103	0.007073802414809995	0.7717429999999998	-0.6106670000000003	0.5955872580489998	0.3729141848890004	0.0102851	-0.005321799999999998	0.00010578328201	2.8321555239999983e-05	-0.00480153	0.00225371	5.0792087641e-06	2.30546903409e-05	-0.00931576	0.004995040000000001	2.495042460160001e-05	8.678338437759999e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214391594	-0.9995739252	1.617397523	2.676972406	5.452626702	2.034189592	0.8847288789	-0.6401914619	2.682296654	1.921259447	-3.191216433	7.318402439	0.8105800594	2.935621027	-0.5016010388	-1.232428378	0.3901934879	-0.6934332501	1.734234037	-4.527264188	4.059203608	-0.01648870252	2.262972089	0.3455292913	0.7665530987	0.8176079609
9811.13578793448	-433.7729803164439	188158.99845261	96258385.44928873	6843.9476649204125	-579.6658205406711	336012.4635030896	46839619.64016957	8314.140705815627	-302.3880403516796	69124935.67610037	91438.526947729	8223.944762656924	15780.505351726291	5.961628	149.070297	0.40953959999999995	0.311435	-0.0668360544	-0.0512891545	-0.005125876	0.04633417980000002	0.0142806579	-0.0304220375	0.0166474795	-0.0295986507	0.0160533249	0.0643168315	0.0640206412	0.0635280008	0.0628404219	0.0619600143	0.0608894797	0.251779	0.04412299999999997	0.063392664841	0.0019468391289999968	-0.0815603	0.0025455999999999678	6.480079359999834e-06	0.006652082536090001	0.4662600000000001	-0.3054829999999998	0.21739838760000005	0.09331986328899987	0.0102732	-1.1899999999998715e-05	0.00010553863824000004	1.416099999999695e-10	-0.00527191	-0.0004703800000000003	2.2125734440000023e-07	2.7793035048100005e-05	-0.008650279999999998	0.0006654800000000013	4.428636304000017e-07	7.482734407839996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06023340028	-0.04168020491	-0.377423282	-0.2947277055	-0.05775917476	-0.1391109488	1.29328849	0.5469754344	3.894907416	-1.644041976	1.582551439	-0.4372792587	0.414112738	1.917183685	0.5193372006	2.44279187	1.221347281	-2.417401235	-3.494633904	0.5444989136	0.1235355405	-1.132171131	-1.038395076	-0.3635782047	0.9450352923	-1.081877184
9925.120465699883	113.98467776540384	12992.506765282948	98508016.25865468	7082.362560236566	238.41489531615392	56841.66230861263	50159859.43464065	8385.323859555989	71.18315374036138	70313656.22963895	5067.041376423924	8301.30581258333	16752.46431584847	4.442949	111.09578700000002	1.2149772999999997	0.5351560000000001	-0.1089706008	-0.05535974849999999	0.0411893942	-0.0082146876	0.030597233199999997	-0.0432936237	-0.07662306519999999	-0.0438145551	-0.074163177	0.064292217	0.06392235339999999	0.06330748929999999	0.0624499814	0.061353116299999996	0.06002109820000001	-0.07174119999999999	-0.32352020000000004	0.0051467997774399974	0.10466531980804	-0.09416	-0.012599700000000005	0.00015875244009000013	0.008866105600000002	0.20423	-0.2620300000000001	0.041709892900000003	0.06865972090000005	0.00545027	-0.0048229300000000004	2.97054430729e-05	2.3260653784900008e-05	0.000747148	0.006019058000000001	3.622905920736401e-05	5.58230133904e-07	-0.00715572	0.001494559999999998	2.2337095935999944e-06	5.12043287184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5769586384	-0.4730367424	-0.696843458	2.013393184	0.4536346965	0.2679237747	2.650599345	0.54823518	3.191769304	-1.959349354	-1.244542017	-0.1102863151	-1.54111639	3.423693009	-1.032706166	-3.094772083	-0.05785561697	-1.936551334	3.547822928	-1.04842918	2.304103469	0.8293820157	-0.1691245016	-1.670278288	-0.2621514084	-4.542966127
